,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
49,3330,Pax Dollar,USDP,paxos-standard,74,2018-09-27T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'bnb-chain', 'usd-stablecoin']",,945642940.11,945642940.11,,51,,,,2022-10-10T14:33:00.000Z,0.9990856665583956,79731379.43822432,1.7713,0.17206522,0.33683374,-0.53141677,-0.18139878,-0.16144069,-0.12971051,944778307.1460403,0.1007,944778307.15,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8e870d67f660d95d5be530380d0ec0bd388289e1,2022-10-10 14:35:43.379574
50,3897,OKB,OKB,okb,77,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio']",,60000000.0,300000000.0,,50,,,,2022-10-10T14:33:00.000Z,15.754752512317111,22305804.26431974,117.5771,-0.40035462,1.29727133,1.32986005,-3.8986631,-17.63441845,31.48515457,945285150.7390267,0.1008,4726425753.7,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2022-10-10 14:35:43.379574
51,1518,Maker,MKR,maker,280,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'bnb-chain']",1005577.0,977631.03695089,977631.03695089,,52,,,0.11866044,2022-10-10T14:33:00.000Z,931.2120290160367,102743455.94014445,309.0721,0.66562433,5.11447489,17.02315451,23.03857209,-15.49136623,8.04940237,910381781.5480902,0.0971,936405398.5,7672159202.63058,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2022-10-10 14:35:43.379574
52,2563,TrueUSD,TUSD,trueusd,307,2018-03-06T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'arbitrum-ecosytem', 'bnb-chain', 'usd-stablecoin']",,898761111.3043375,898761111.3043375,,53,,,,2022-10-10T14:33:00.000Z,1.0000880733489625,63468486.91722701,6.596,0.06310556,-0.00542154,0.05220331,-0.00404266,0.04292313,-0.06631767,898840268.2053274,0.0958,898840268.21,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0000000000085d4780B73119b644AE5ecd22b376,2022-10-10 14:35:43.379574
53,2087,KuCoin Token,KCS,kucoin-token,39,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem']",170118638.0,98379860.95,145879861.0,,54,,,,2022-10-10T14:33:00.000Z,8.896964002260875,1177710.2858189,37.01,-0.09808651,-1.43287005,-2.816233,-8.02264017,-17.26043232,1.12846746,875282081.4195803,0.0933,1513539398.4,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
54,1437,Zcash,ZEC,zcash,269,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'bnb-chain']",21000000.0,15448925.0,15448925.0,,55,,,,2022-10-10T14:33:00.000Z,54.08417517567009,69120192.57679328,1.0784,-0.38408192,-1.65170959,-2.27993778,-17.16819634,-32.26667176,-0.1991039,835542365.9757891,0.0891,1135767678.69,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
55,19891,USDD,USDD,usdd,81,2022-05-02T08:07:12.000Z,"['stablecoin', 'algorithmic-stablecoin', 'usd-stablecoin']",,796611702.867949,796611702.867949,,56,,,,2022-10-10T14:33:00.000Z,0.9996281083008256,57052221.08801045,5.121,-0.00297484,-0.02947168,-0.0205086,0.02671996,-0.0853228,0.35231957,796315449.5881872,0.0849,796315449.59,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,2022-10-10 14:35:43.379574
56,2502,Huobi Token,HT,huobi-token,110,2018-02-03T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,153357694.25441208,500000000.0,,57,,,,2022-10-10T14:33:00.000Z,5.092923310716918,61264806.1101504,453.4422,4.56973286,21.89826646,26.22864311,8.33377759,14.53850278,17.27057445,781038975.9460932,0.0833,2546461655.36,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161,2022-10-10 14:35:43.379574
57,10791,eCash,XEC,ecash,53,2021-07-08T00:00:00.000Z,[],21000000000000.0,19193773423303.0,18899704673313.0,,58,,,,2022-10-10T14:33:00.000Z,3.994921603989565e-05,10261176.32718983,-40.9563,-0.2488994,-1.87103914,-1.56083126,-9.29199462,-16.04815368,5.08380915,766776201.1083391,0.0818,838933536.84,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
58,1720,IOTA,MIOTA,iota,83,2017-06-13T00:00:00.000Z,"['dag', 'medium-of-exchange', 'iot', 'sharing-economy']",2779530283.0,2779530283.0,2779530283.0,,59,,,,2022-10-10T14:33:00.000Z,0.269407583094657,6750646.37560458,-39.4982,0.13893135,-1.89255277,-3.24593204,-8.12827586,-23.91259386,3.76066765,748826535.681438,0.0798,748826535.68,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
59,16086,BitTorrent-New,BTT,bittorrent-new,86,2019-01-31T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain']",,942690250000000.0,990000000000000.0,,60,,,,2022-10-10T14:33:00.000Z,7.740213418123195e-07,19516291.92848535,29.1541,-0.19031522,-0.68174963,-0.66836929,-14.99235484,-23.87597588,-6.18044527,729662372.218391,0.0778,766281128.39,,2022-10-10T14:33:00.000Z,1958.0,TRON,TRX,tron,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,2022-10-10 14:35:43.379574
60,5068,Neutrino USD,USDN,neutrino-usd,68,2020-01-30T00:00:00.000Z,"['defi', 'stablecoin', 'algorithmic-stablecoin', 'bnb-chain', 'usd-stablecoin']",,680266294.444135,680266898.5042378,,61,,,,2022-10-10T14:33:00.000Z,0.9841476595352298,2230375.21179334,45.4821,-0.07114377,-0.04303392,1.10577151,4.27285944,-0.36899992,-0.64658511,669482481.5378989,0.0714,669483076.02,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,2022-10-10 14:35:43.379574
61,6719,The Graph,GRT,the-graph,240,2020-12-17T00:00:00.000Z,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem']",10057044431.0,6900000000.0,10000000000.0,,62,,,,2022-10-10T14:33:00.000Z,0.09455219481669785,15916791.42106824,41.7147,-0.10067388,-2.14190814,-2.60948468,-17.58583561,-34.43882881,3.75518189,652410144.2352152,0.0696,950915624.32,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7,2022-10-10 14:35:43.379574
62,7186,PancakeSwap,CAKE,pancakeswap,617,2020-09-25T00:00:00.000Z,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'smart-contracts', 'yield-farming', 'amm', 'binance-smart-chain', 'dex', 'governance']",750000000.0,140676768.81009305,333798792.5455309,,63,,,0.22132024,2022-10-10T14:33:00.000Z,4.522689226835988,35697859.38861393,61.1712,-0.22160878,0.16181346,-1.28104387,5.59569147,1.57486515,52.60800821,636237306.7635047,0.0678,3392016920.13,2874736217.19487,2022-10-10T14:33:00.000Z,1839.0,BNB,BNB,bnb,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,2022-10-10 14:35:43.379574
63,1376,Neo,NEO,neo,253,2016-09-08T00:00:00.000Z,"['platform', 'enterprise-solutions', 'smart-contracts']",100000000.0,70538831.0,100000000.0,,64,,,,2022-10-10T14:33:00.000Z,8.449440176898557,19999427.66556114,6.3074,-0.05733169,-1.14815644,-2.33734835,-14.15249273,-30.07578267,2.05962031,596013632.6828574,0.0635,844944017.69,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
64,5665,Helium,HNT,helium,58,2020-06-05T00:00:00.000Z,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot', 'usv-portfolio', 'multicoin-capital-portfolio', 'web3']",223000000.0,127958054.41275647,223000000.0,,65,,,,2022-10-10T14:33:00.000Z,4.626514843481486,17558479.5611028,35.609,0.1300383,0.2692143,-6.32547368,-20.6560011,-47.26439044,-46.82731663,591999838.0836295,0.0631,1031712810.1,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
65,4256,Klaytn,KLAY,klaytn,124,2020-03-30T00:00:00.000Z,"['platform', 'enterprise-solutions', 'injective-ecosystem']",,3059954876.1216784,10782297980.8,,66,,,,2022-10-10T14:33:00.000Z,0.1870816646266492,14850248.60042056,18.1982,0.0719864,-0.36503357,-0.56544955,-18.07982224,-37.39882383,-13.91961405,572461451.9072758,0.061,2017170254.75,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
66,3513,Fantom,FTM,fantom,371,2018-10-29T00:00:00.000Z,"['platform', 'enterprise-solutions', 'defi', 'research', 'scaling', 'smart-contracts', 'fantom-ecosystem', 'injective-ecosystem']",3175000000.0,2545006273.0,2545006273.0,,67,,,,2022-10-10T14:33:00.000Z,0.2172961575721355,62123913.07025939,36.0772,-0.01705702,-2.08901484,-2.40844918,-20.73905343,-45.58041635,-11.12285208,553020084.1198813,0.059,689915300.29,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
67,4705,PAX Gold,PAXG,pax-gold,87,2019-09-26T00:00:00.000Z,"['bnb-chain', 'tokenized-gold']",,325209.481,325209.481,,68,,,,2022-10-10T14:33:00.000Z,1669.560997530242,8068174.01570906,108.0821,0.00772815,-1.21135258,-0.60258213,-2.51407547,-6.69305662,-3.75174426,542957065.5046524,0.0579,542957065.5,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2022-10-10 14:35:43.379574
68,2586,Synthetix,SNX,synthetix,294,2018-03-14T00:00:00.000Z,"['services', 'decentralized-exchange', 'defi', 'derivatives', 'dao', 'yield-farming', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'synthetics', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'paradigm-portfolio', 'fantom-ecosystem', 'spartan-group', 'bnb-chain']",291657310.0,238500594.39177567,297650364.0887736,,69,,,,2022-10-10T14:33:00.000Z,2.2136629097541274,26793262.76394536,66.0058,0.04045196,-2.04773321,-3.15419477,-25.77184157,-46.56766319,-9.73950765,527959919.759387,0.0563,645630969.51,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,2022-10-10 14:35:43.379574
69,4157,THORChain,RUNE,thorchain,103,2019-07-23T00:00:00.000Z,"['cosmos-ecosystem', 'decentralized-exchange', 'defi', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']",500000000.0,330688061.33445597,334937974.91478544,,70,308031945.0,487199387.3566855,4.90834438,2022-10-10T14:33:00.000Z,1.5816521476585343,34404557.71886456,130.507,0.15172304,-0.23042967,1.25844138,-20.37290762,-47.51253699,-22.28866483,523033482.4146794,0.0558,790826073.83,106560062.24734,2022-10-10T14:33:00.000Z,1839.0,BNB,BNB,bnb,RUNE-B1A,2022-10-10 14:35:43.379574
70,2694,Nexo,NEXO,nexo,87,2018-05-01T00:00:00.000Z,"['services', 'payments', 'cardano-ecosystem']",1000000000.0,560000011.0,1000000000.0,,71,,,,2022-10-10T14:33:00.000Z,0.8700977912611232,3400248.77513594,11.6622,-0.81654602,-0.96373454,-1.58892819,-9.914935,-6.32249126,43.85038276,487254772.6773047,0.0519,870097791.26,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,2022-10-10 14:35:43.379574
71,131,Dash,DASH,dash,352,2014-02-14T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x11', 'medium-of-exchange', 'masternodes', 'dao', 'governance']",18900000.0,10951026.18581121,10951026.18581121,,72,,,,2022-10-10T14:33:00.000Z,43.277612859784064,55610901.60613293,11.5832,0.04594464,0.82654805,5.6564528,-11.75215297,-23.45059503,5.15455458,473934271.68689525,0.0505,817946883.05,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
72,4269,GateToken,GT,gatetoken,24,2019-08-20T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem']",,108265076.62840587,300000000.0,,73,,,,2022-10-10T14:33:00.000Z,4.36198191206356,2125128.47528613,4.4868,0.09316741,0.27536222,1.17112195,2.95456763,-12.64422852,13.40031846,472250305.96128166,0.0503,1308594573.62,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe66747a101bff2dba3697199dcce5b743b454759,2022-10-10 14:35:43.379574
73,6538,Curve DAO Token,CRV,curve-dao-token,345,2020-08-14T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'governance', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem']",3303030299.0,531583334.41539234,1820680573.067954,,74,,,0.07710238,2022-10-10T14:33:00.000Z,0.8725035044580666,30371424.21265014,12.854,0.13739445,-1.35478968,-2.2960465,-26.08537517,-38.88027264,-3.22099516,463808322.18893415,0.0494,2881905511.21,6015486261.08116,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xD533a949740bb3306d119CC777fa900bA034cd52,2022-10-10 14:35:43.379574
74,2130,Enjin Coin,ENJ,enjin-coin,270,2017-11-01T00:00:00.000Z,"['media', 'collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'arrington-xrp-capital-portfolio']",1000000000.0,1000000000.0,1000000000.0,,75,,,,2022-10-10T14:33:00.000Z,0.4462002465456737,16096853.49457445,3.7202,-0.05223613,-1.51004124,-0.7562744,-17.32133517,-36.19433658,-7.70790089,446200246.54567367,0.0476,446200246.55,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,2022-10-10 14:35:43.379574
75,1697,Basic Attention Token,BAT,basic-attention-token,332,2017-06-01T00:00:00.000Z,"['marketing', 'content-creation', 'defi', 'payments', 'dcg-portfolio', '1confirmation-portfolio', 'pantera-capital-portfolio', 'web3', 'bnb-chain']",1500000000.0,1495680554.4163349,1500000000.0,,76,,,,2022-10-10T14:33:00.000Z,0.29744548016031125,25585471.692163,58.3822,-0.27996496,-1.6389748,-0.17541298,-14.93638619,-36.09804803,-20.45280904,444883420.67480725,0.0474,446168220.24,,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0d8775f648430679a709e98d2b0cb6250d2887ef,2022-10-10 14:35:43.379574
76,4847,Stacks,STX,stacks,61,2019-10-28T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem']",1818000000.0,1338143505.701891,1352464600.0,,77,1048765672.087772,343638016.7617124,,2022-10-10T14:33:00.000Z,0.3276594819104196,9165515.71285539,-46.5418,-0.16902456,-2.52925851,2.78942065,-13.70282551,-34.93114805,-11.02783636,438455407.8000742,0.0467,595684938.11,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
77,4846,Kava,KAVA,kava,87,2019-10-25T00:00:00.000Z,"['cosmos-ecosystem', 'defi', 'binance-launchpad', 'binance-labs-portfolio', 'lending-borowing', 'arrington-xrp-capital-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'injective-ecosystem']",,280385904.0,282870502.0,,78,291026469.0,449531808.23650515,2.57093817,2022-10-10T14:33:00.000Z,1.544642347416534,8127192.41676841,0.6829,0.42400839,0.34764885,2.70747211,-10.19787084,-33.26652486,-7.47261057,433095940.937067,0.0462,436933756.22,168458326.27847,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0C356B7fD36a5357E5A017EF11887ba100C9AB76,2022-10-10 14:35:43.379574
78,8000,Lido DAO,LDO,lido-dao,105,2020-12-15T00:00:00.000Z,"['defi', 'dao', 'three-arrows-capital-portfolio', 'paradigm-portfolio']",1000000000.0,312951153.95865756,1000000000.0,,79,677547791.2315878,935554479.1786815,0.07085391,2022-10-10T14:33:00.000Z,1.3807948181457599,17038246.66973542,75.7872,-0.5107256,-6.29883399,-8.13892327,-31.43416374,-50.64124199,122.03711941,432121331.71885026,0.0461,1380794818.15,6098764810.35494,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5a98fcbea516cf06857215779fd812ca3bef1b32,2022-10-10 14:35:43.379574
79,5692,Compound,COMP,compound,295,2020-06-16T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'polkadot-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'lending-borowing', 'dragonfly-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'arbitrum-ecosytem', 'bnb-chain']",10000000.0,7267151.99852569,10000000.0,,80,,,0.19144758,2022-10-10T14:33:00.000Z,58.80405718396709,23086146.46321011,32.7729,-0.29285489,-0.04820774,-2.52149653,10.46355061,-9.09057203,22.55655323,427338021.6858854,0.0456,588040571.84,2232141189.08656,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc00e94cb662c3520282e6f5717214004a7f26888,2022-10-10 14:35:43.379574
80,2469,Zilliqa,ZIL,zilliqa,220,2018-01-25T00:00:00.000Z,"['mineable', 'platform', 'payments', 'smart-contracts', 'polychain-capital-portfolio', 'metaverse', 'kenetic-capital-portfolio', 'zilliqa-ecosystem', 'bnb-chain']",21000000000.0,13394453300.203785,16685920453.203785,,81,,,,2022-10-10T14:33:00.000Z,0.03170128411561581,45632677.70543747,-9.4825,0.05773244,-2.80465073,1.62133802,-14.86201713,-31.52540156,-14.77942315,424621369.643108,0.0453,665726966.43,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
81,8642,Fei USD,FEI,fei-usd,56,2021-03-02T00:00:00.000Z,"['defi', 'stablecoin', 'algorithmic-stablecoin']",,424996177.78890556,426116732.6917724,,82,,,87214866.82312568,2022-10-10T14:33:00.000Z,0.9854568252743581,1173829.39902798,312.806,0.49768122,0.06380251,0.90379378,-0.22936965,-0.97579005,-0.18201121,418815384.1175915,0.0447,419919642.59,4.80211,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x956F47F50A910163D8BF957Cf5846D573E7f87CA,2022-10-10 14:35:43.379574
82,2577,Ravencoin,RVN,ravencoin,107,2018-03-10T00:00:00.000Z,"['mineable', 'pow', 'platform', 'crowdfunding']",21000000000.0,11757569155.796467,11757569155.796467,,83,,,,2022-10-10T14:33:00.000Z,0.03514050408758268,15791502.73982435,-0.6423,-0.22704555,-1.7067362,-1.18161927,-31.38139122,-13.07940142,61.12911332,413166906.9793018,0.044,737950585.84,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
83,7129,TerraClassicUSD,USTC,terrausd,654,2020-09-21T00:00:00.000Z,"['cosmos-ecosystem', 'stablecoin', 'algorithmic-stablecoin', 'terra-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,9813748245.092024,10254324365.51106,,85,,,,2022-10-10T14:33:00.000Z,0.041733870764255304,190265818.6759714,1224.1165,2.53132153,38.57492951,32.1401595,-29.90806747,40.50202318,-4.73646012,409565700.97360784,0.0437,427952647.84,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
84,8646,Mina,MINA,mina,71,2021-03-02T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio']",,702991746.8400393,824104972.0,,84,,,,2022-10-10T14:33:00.000Z,0.5832635550066007,6315511.73010723,9.4854,0.10220426,-0.93654703,-0.32138236,-13.80494734,-38.38859251,-11.96953835,410029465.4022215,0.0437,480670395.67,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
85,1274,Waves,WAVES,waves,203,2016-06-02T00:00:00.000Z,"['lpos', 'platform', 'smart-contracts']",,109550818.0,109550818.0,,86,,,,2022-10-10T14:33:00.000Z,3.7075741271431966,44449552.64269469,20.8958,-0.02104587,-1.30378671,-1.3948554,-24.38582963,-39.76693707,-22.48881675,406167778.4241732,0.0433,406167778.42,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
86,2634,XDC Network,XDC,xinfin,60,2018-04-12T00:00:00.000Z,['xdc-ecosystem'],,12305012698.75,37705012698.75,,87,,,,2022-10-10T14:33:00.000Z,0.03271123859129361,3427279.47211353,5.8149,-0.02557212,-0.10832738,5.36444625,25.09677779,-9.29570675,23.76036479,402512206.2577089,0.0429,1233377666.48,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
87,5964,Trust Wallet Token,TWT,trust-wallet-token,76,2020-07-30T00:00:00.000Z,"['polygon-ecosystem', 'bnb-chain']",1000000000.0,416649900.0,999668148.0,,88,416649900.0,393278721.96120656,,2022-10-10T14:33:00.000Z,0.9439069155211763,6015664.42722,3.7289,0.18849285,0.46158085,4.648889,-7.41054065,-18.41141098,22.82891606,393278721.96120656,0.0419,943906915.52,,2022-10-10T14:33:00.000Z,1839.0,BNB,BNB,bnb,0x4b0f1812e5df2a09796481ff14017e6005508003,2022-10-10 14:35:43.379574
88,18069,STEPN,GMT,green-metaverse-token,153,2022-03-09T12:47:15.000Z,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'binance-launchpad', 'solana-ecosystem', 'bnb-chain', 'move-to-earn']",6000000000.0,600000000.0,6000000000.0,,89,,,,2022-10-10T14:33:00.000Z,0.6449127739637428,285841590.7962834,212.8715,0.00713589,-0.30555039,3.68232073,-13.57977074,-34.76776993,-24.58597902,386947664.37824565,0.0413,3869476643.78,,2022-10-10T14:33:00.000Z,1839.0,BNB,BNB,bnb,0x3019BF2a2eF8040C242C9a4c5c4BD4C81678b2A1,2022-10-10 14:35:43.379574
89,9903,Convex Finance,CVX,convex-finance,119,2021-05-18T00:00:00.000Z,"['defi', 'yield-aggregator']",100000000.0,67683254.44943301,94591087.61161031,,90,2814665.0,15738098.89295618,0.09441618,2022-10-10T14:33:00.000Z,5.591464310302,7143897.22750302,79.6984,0.1647943,0.44419359,15.8847036,1.03292331,-28.15669756,4.79458163,378448501.65909374,0.0404,559146431.03,4008301148.46187,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,2022-10-10 14:35:43.379574
90,1934,Loopring,LRC,loopring,232,2017-08-30T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'zero-knowledge-proofs', 'scaling', 'smart-contracts', 'wallet', 'ethereum-ecosystem', 'amm', 'dex', 'layer-2', 'rollups', 'red-packets', 'web3', 'token', 'arbitrum-ecosytem']",1374513896.0,1330133545.5263836,1373873437.4424574,,91,,,2.81307995,2022-10-10T14:33:00.000Z,0.28427329553751896,25956142.53112419,27.1465,-0.030798,-2.19415973,-2.86848368,-21.60581121,-40.77833804,-25.86259801,378121446.4917896,0.0403,390737594.98,134415463.89638,2022-10-10T14:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,2022-10-10 14:35:43.379574
91,1168,Decred,DCR,decred,59,2016-02-10T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'blake256', 'medium-of-exchange', 'store-of-value', 'privacy', 'dao', 'placeholder-ventures-portfolio']",21000000.0,14415012.77869464,14185885.35481751,,92,,,,2022-10-10T14:33:00.000Z,25.732432054746937,1882684.96867178,23.2506,-0.406481,-1.04479535,-0.94448931,-14.91895227,-29.35494126,20.47379083,370933336.8960687,0.0396,540381073.15,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
92,5899,Casper,CSPR,casper,42,2020-07-21T00:00:00.000Z,"['enterprise-solutions', 'arrington-xrp-capital-portfolio', 'hashkey-capital-portfolio', 'web3', 'okex-blockdream-ventures-portfolio']",,10412949436.0,11205737232.0,,93,,,,2022-10-10T14:33:00.000Z,0.03559836049004875,16511363.82742686,4.4828,0.43999089,0.17296625,22.02067734,27.45560407,-4.46020969,20.00013837,370683927.7873778,0.0395,398905873.54,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
93,873,NEM,XEM,nem,129,2015-04-01T00:00:00.000Z,"['poi', 'medium-of-exchange', 'payments', 'smart-contracts', 'fantom-ecosystem']",8999999999.0,8999999999.0,8999999999.0,,94,,,,2022-10-10T14:33:00.000Z,0.04057642108690134,8229944.9931329,33.1007,-0.47479882,-1.76342693,-1.72560414,-10.53732741,-24.12505961,4.89528118,365187789.74153566,0.0389,365187789.74,,2022-10-10T14:33:00.000Z,,,,,,2022-10-10 14:35:43.379574
